place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJ90zmc3L444kRFB8akDthwVQ,Lou Roc's Diner,42.3316667,-71.78999999999999,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,4.6,1259,NA
ChIJ97fJVcoG5IkR7D1ym_Fipy4,Dunkin',42.27777649999999,-71.85405530000001,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.5,204,NA
ChIJ97Hun3EJ5IkR7wTwk08Mfjw,Dunkin',42.2777097,-71.7614644,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,2,4,NA
ChIJ9f66rmcG5IkRY2fVB5tOfkU,The Vegan Nest Café,42.2658999,-71.8001864,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,4.7,229,NA
ChIJ9UZzoWYG5IkR4ymY7r4JYvo,Worcester Community Connections Coalition,42.2623544,-71.80307309999999,Community Space,community center,point_of_interest; establishment,OPERATIONAL,4,5,NA
ChIJa_HYKt8F5IkRSZsbbr9AW2M,Vernon Hill Dog Park,42.2442467,-71.7919508,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.1,161,NA
ChIJa0G5zjsG5IkRP_sRZ_PaoTU,The Redeemed Christian Church Of God,42.2702242,-71.7789939,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,3,NA
ChIJA6gPn2YG5IkR_fDtKmyP0n0,Worcester Human Resources Department,42.26274129999999,-71.80145089999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJA6gPn2YG5IkR3cTl8de7Zbk,Worcester Retirement System,42.2625307,-71.80179059999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJA6gPn2YG5IkR8xfwnFRlMWI,Dog Licensing,42.2625307,-71.80179059999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJA6gPn2YG5IkRDqPsFtawt_E,Worcester Treasurer,42.2625307,-71.80179059999999,Community Space,city hall,accounting; finance; local_government_office; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJA6gPn2YG5IkREYHkrEBtHOo,Benefits Office,42.2625307,-71.80179059999999,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJA6gPn2YG5IkRIgeRfKb2C-4,Worcester City Hall,42.26252119999999,-71.8017868,Community Space,city hall,city_hall; local_government_office; point_of_interest; establishment,OPERATIONAL,4.5,96,NA
ChIJA6gPn2YG5IkRjKuQ52by6wY,Worcester Parking Adm,42.2618099,-71.8018912,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,1,2,NA
