place_id,name,lat,lng,type,term,categories,business_status,user_ratings_total
ChIJr7VOLXJ644kRrrYWRsWw_iE,Square Tech Computer Repair and Training Center,42.3466908,-71.06905069999999,Park,square,point_of_interest; establishment,OPERATIONAL,10
ChIJRask0vxs44kRTI9stJ55Dcc,Market Square Insurance,42.457092,-70.9503513,Park,square,insurance_agency; point_of_interest; establishment,OPERATIONAL,0
ChIJrbBVfXJ744kROUEbYeq-udA,Joseph Finnegan Park,42.2895355,-71.0386178,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,31
ChIJrbiMJm9544kRc3zPsvQvgU8,King's Hill Boston,42.34702,-71.07922200000002,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,54
ChIJrbLYRSh644kRN6gvBiijsi4,Fellowship Mission Church,42.328468,-71.095457,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5
ChIJRbOQXNl544kRAlfufW-kD-Y,Honan-Allston Branch of the Boston Public Library,42.3601136,-71.12809440000001,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,38
ChIJRciT_kl444kROS_AbAjaobs,Caffè Nero,42.34887,-71.1511015,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,142
ChIJrdB4c9hw44kR6p7yZE-SnPM,King of Nations House of Prayer,42.3944896,-71.08417899999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJRdLQ8Rt344kRyEEZciHtPVM,A Place to Heal Ministries,42.3657483,-71.10165719999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJRdlWNPB-44kRLJOq14VMlUQ,Stony Brook / Cleary Square,42.2565289,-71.1240559,Park,square,neighborhood; political,NA,NA
ChIJrdM1t8Vw44kR0TamgW7bwKY,Adonai Bible Center,42.3817864,-71.0831005,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJrdZPJAt744kRslGgQrSNlac,DW Brewpub,42.2938619,-71.0467548,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,21
ChIJreBxFoNw44kRY5U3LzW9bCk,House of Deliverance New Testament Church of God,42.2968848,-71.0719525,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,14
ChIJReh4sY5544kRFOiSzN6nICo,Quarter Acre Park,42.3590895,-71.1153095,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJrfOWDVx644kRGrc6bBGP7BY,Andrew Square Liquors,42.3288947,-71.0571616,Park,square,liquor_store; point_of_interest; store; establishment,OPERATIONAL,38
ChIJRR4x3it_44kRC13pnFFCkCs,West On Centre,42.2870774,-71.1496454,Social Business,cafe,bar; restaurant; food; point_of_interest; establishment,OPERATIONAL,579
ChIJRRC19_Z744kRBrKu_zwdTy8,Goodman Square Apartments,42.2826763,-71.08164880000001,Park,square,point_of_interest; establishment,OPERATIONAL,1
ChIJRRcFokZ344kRfSGmMxCLjQA,Swedenborg Chapel,42.376537,-71.1134447,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,14
ChIJrRLlibZx44kRzVKpDNo1lpg,Bellingham Hill Park,42.3908947,-71.0290691,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,51
ChIJRRW3s9J-44kRSo5a87F5iEo,Green T Coffee Shop - Rozzie,42.2889392,-71.13393719999999,Social Business,cafe,bakery; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,273
ChIJrRX8945644kRvzXCRvFBpsA,Hub Church South Boston,42.3435278,-71.04461359999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,8
ChIJrS4RZLxl44kRIZB1hhUB4f0,Boston Harbor Islands State Park,42.3119127,-70.949313,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,1289
ChIJrSHg_PN444kR8ovAEutbvqI,Citylife Chestnut Hill,42.32684829999999,-71.1628621,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJRT9wQ4Zw44kRqQlXZuvcdQU,Insurance Library Association of Boston,42.3594208,-71.05396739999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJRVOdn8x-44kRtXtU9mgi-jE,The Rozzie Square Theater,42.2867772,-71.1272108,Park,square,point_of_interest; establishment,OPERATIONAL,83
ChIJrVx5pUB644kR_EStFpQGueo,Nha quan Vinh Phuoc,42.3316601,-71.0730425,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJrW5-DPp744kRFv5BS7hlp3g,Children of St Ann's Church,42.2865862,-71.0859993,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3
ChIJRWe013d844kRNjTDA6txjFg,Dorchester Park,42.2772227,-71.0633766,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,144
ChIJRWJY7Kd544kRqbtaGHrIlkA,Friedman Park,42.32760580000001,-71.1316726,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,1
ChIJrwLYpit544kREsM22evZxDo,St Marks PARK,42.3397842,-71.1243353,Park,park,park; point_of_interest; establishment,OPERATIONAL,9
ChIJrWsrCEtw44kR-8vYEcd9iP0,Condor Street Urban Wild,42.3829122,-71.0296202,Park,park,park; point_of_interest; establishment,OPERATIONAL,29
ChIJrwXdU09544kR9ira43ZsReI,Bethel AME At Walker Hill,42.2949226,-71.11435399999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,1
ChIJRx7-xNF544kRrDV3i7Htayg,Lisa Simone Pinnock Book Store,42.3551034,-71.13410569999999,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJRXAuXAtx44kRSZOdBVx1hNA,First United Parish Church,42.40779,-71.05530999999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJRxF0vtR744kR1T36DBhIYZk,Kittredge Park,42.32808199999999,-71.09291499999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJrz-VbsNx44kRECyu0u9OxHE,new american gardens /// Rose Kennedy Greenway,42.3546896,-71.052438,Park,garden,park; point_of_interest; establishment,OPERATIONAL,0
ChIJrZnNQI5w44kRLrhdcUMh9BU,Tavern in the Square,42.3657106,-71.0601883,Park,square,bar; restaurant; food; point_of_interest; establishment,OPERATIONAL,1167
ChIJRzoxhuN-44kRI9Z9SAJQOnY,Stony Brook Reservation,42.2500098,-71.1383238,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,200
ChIJRZyRPnN644kR3gz9tt9F5iY,Allan Rohan Crite Library,42.3484831,-71.07244109999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,1
ChIJS_i9plR344kRoKfcFQ4cQiE,Pentecostal Tabernacle-North,42.3653762,-71.09897769999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,9
ChIJs_zKHQB344kRJ0pEmz7jQO0,Starlight Square,42.36514469999999,-71.1018016,Park,square,restaurant; food; point_of_interest; establishment,OPERATIONAL,2
ChIJS0X9UVJ544kRPvrNa3PTAU8,Wendy's,42.2872193,-71.1065795,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,1975
ChIJS1s98qB344kRNmvp6scTadM,Bluestone Lane Harvard Square Café,42.3735017,-71.1207177,Park,square,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,125
ChIJS1VnEnV544kRUInTgti0yuc,YMCA Youth Development Center,42.35063050000001,-71.16590149999999,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJS2W_qeh544kRHNOH8bOGadE,Watertown Evangelical Church,42.3688311,-71.1561078,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,8
ChIJs2ZWVX5544kR4h7Rqm7ROCY,Word of Life Tabernacle,42.31907100000001,-71.100278,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,9
ChIJs3_JKM1x44kRiY6Td3MFx3M,Cuneo Park,42.3836579,-71.0167541,Park,park,park; point_of_interest; establishment,OPERATIONAL,14
ChIJs3bRjr9744kRkwdeciUtrJE,Bethesda Healing Temple C.O.G.L.C,42.2994288,-71.0731488,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJs3u_QW1344kRS77-tjoe1ls,Calvary Praise & Worship Center,42.3826323,-71.13176899999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJs3XDqDp_44kRlafca6Lxxr4,West Roxbury Branch of the Boston Public Library,42.2833721,-71.1574649,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,19
ChIJS5xMGels44kR7LshGzxNf0M,Centerboard Inc,42.46395529999999,-70.9514946,Community Space,community center,point_of_interest; establishment,OPERATIONAL,57
ChIJS66vZQp_44kRzEj3W1RhbSA,West Street Urban Wild,42.25711640000001,-71.1160659,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJS6wTUJBw44kRkfP9YeNSjY4,West End Community Center,42.3641593,-71.063644,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJs7n5eO9744kRD1UWgeoF6ho,Harambee Park,42.2926876,-71.0884643,Park,park,park; point_of_interest; establishment,OPERATIONAL,296
ChIJs8jjMgtx44kRmMs1HzzeMrA,Everett City Services,42.40843,-71.0536625,Community Space,city hall,local_government_office; point_of_interest; establishment,OPERATIONAL,0
ChIJsa5ljgV544kRv9cdLj4mC3I,Union Square Donuts,42.3448795,-71.1027747,Park,square,bakery; food; point_of_interest; store; establishment,OPERATIONAL,9
ChIJsbiJE7l_44kR6wSQ3x1B6OI,Dedham Public Library - Endicott Branch,42.239959,-71.16082399999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,17
ChIJscriZ4N544kR1T3yJO7ZkOg,TeMmmaot,42.319458,-71.1111675,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,0
ChIJSdlj0lJ444kR-pICfANtUsk,Chinese Christian Church of New England,42.3366123,-71.1449342,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,12
ChIJsf7s2L1w44kRifdtyvTIsvA,Lechmere Canal Park,42.3695046,-71.0756902,Park,park,park; point_of_interest; establishment,OPERATIONAL,259
ChIJSfEdO2R544kRT9bL1gLTn8g,Aquarian Truth Center of Light,42.3088302,-71.10539399999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJsfme7Dx844kRoCqaXGHVeRI,Empowerment Christian Church,42.258047,-71.083563,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3
ChIJSQcpaOR644kRJF6XrwoOG5E,John F. Kennedy Presidential Library and Museum,42.316274,-71.0342146,Community Space,library,library; tourist_attraction; museum; point_of_interest; establishment,CLOSED_TEMPORARILY,418
ChIJSQsjYIRw44kRI0Yk78u7gF4,Court Square Styling Shop,42.3582488,-71.0586627,Park,square,hair_care; health; point_of_interest; establishment,OPERATIONAL,38
ChIJSRD7IuR744kRLvi0CFoCI_A,Public Works Department-Recycling,42.3606034,-71.05827579999999,Community Space,city hall,local_government_office; general_contractor; point_of_interest; establishment,OPERATIONAL,2
ChIJSRD7IuR744kRQngPrGkr9dA,Public Works-Personnel Office,42.3601028,-71.0605415,Community Space,city hall,local_government_office; general_contractor; point_of_interest; establishment,OPERATIONAL,1
ChIJSS_KhL5544kRxWC_Mx4W7d8,Marion Square Apartments,42.3409164,-71.12498649999999,Park,square,real_estate_agency; point_of_interest; establishment,OPERATIONAL,4
ChIJsSqOboNw44kREp9jRCUtDHs,Bromfield Pen Shop,42.3566516,-71.0595051,Park,fountain,point_of_interest; store; establishment,OPERATIONAL,109
ChIJSTDQGPB544kRM6zr3GAWBGI,Music Library Boston University,42.35081599999999,-71.108233,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,1
ChIJSTDQGPB544kRUrGqwnzPLz0,Mugar Memorial Library,42.350843,-71.108126,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,49
ChIJsU5KtkZw44kRF00BQtx0R2g,East Boston Memorial Park,42.3717231,-71.0301468,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,516
ChIJSUxq7EB444kRFFULHdg650M,Brighton Cellar And Gourmet,42.3501048,-71.1645555,Park,square,liquor_store; point_of_interest; store; establishment,OPERATIONAL,43
ChIJSVYlMCp644kRHaMMoFf-GC4,Southwest Corridor Park,42.3203653,-71.1011876,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,295
ChIJsw35Hoxw44kROn8PNp0YwKM,DeFillipo Playground,42.3665715,-71.0568107,Park,park,park; point_of_interest; establishment,OPERATIONAL,52
ChIJSwqAQoJ744kRU8-cLSwnqSc,Coffee N Cream,42.2838739,-71.02473669999999,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,9
ChIJsXcQL5h544kR-L5hTLx0bQs,Starbucks,42.333718,-71.118714,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,247
ChIJsxqIarlv44kRxhbU-0zjrWU,Coughlin Park,42.3623786,-70.97379169999999,Park,park,park; tourist_attraction; point_of_interest; establishment,CLOSED_TEMPORARILY,189
ChIJSxwtC4F744kRtsUeCv1DVEk,Childrens Park,42.310592,-71.078109,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJSxy0U1t344kRHSBzh2vbhww,Market Square Jewelers,42.3712361,-71.11459409999999,Park,square,jewelry_store; finance; point_of_interest; store; establishment,OPERATIONAL,19
ChIJSy2gwfp444kRMy-iULMeI4U,Annenberg Library & Communications Center,42.3213578,-71.15462099999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJsycg6kdw44kR0o-rs31D7Lo,Hudson Booksellers,42.36693349999999,-71.0166927,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,2
ChIJsyfWDat744kR30bKU-YORQ4,McKenna's Cafe,42.3115315,-71.0539532,Social Business,cafe,cafe; restaurant; food; point_of_interest; establishment,OPERATIONAL,943
ChIJSYgFePF544kRtRfi7qlPzEs,Ethos Elderly Services,42.3295256,-71.1104596,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJsyQ4pvN-44kRizjHAcW9ttg,Talk & Wok Cafe,42.25590500000001,-71.124291,Social Business,cafe,meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,119
ChIJsyQ4pvN-44kRizjHAcW9ttg,Talk & Wok Cafe,42.25590500000001,-71.124291,Park,square,meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,119
ChIJsYUYBYlw44kR_584Tj3G6xI,North Square Park,42.3639194,-71.05335,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,20
ChIJsYUYBYlw44kR_584Tj3G6xI,North Square Park,42.3639194,-71.05335,Park,square,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,20
ChIJsZSq97B_44kR8uuGPLqxBjc,New Generation Christian Church,42.242205,-71.1545842,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,15
ChIJszSVEp5844kRxqx1oGiy_kg,Bishop Field,42.2699554,-71.0315437,Park,park,park; point_of_interest; establishment,OPERATIONAL,20
ChIJt-Cb4Ct_44kRnWWiSGraDc8,Porter Cafe,42.287384,-71.149222,Social Business,cafe,bar; restaurant; food; point_of_interest; establishment,OPERATIONAL,228
ChIJt-LVkap544kRi74_U-qO_xA,Fisher Hill Reservoir Park,42.3294412,-71.1426266,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,98
ChIJT1ssoOZ344kRsFH2KY-rukY,Taylor Square Park,42.383966,-71.12947849999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJT1Wwj0B_44kRr6r3msBIcAQ,Boston Mega Praise,42.2794401,-71.170429,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJt3izPVt344kR3Y6ffDJA2d8,Putnam Square,42.370147,-71.1131686,Park,square,park; point_of_interest; establishment,OPERATIONAL,2
ChIJT5UJJ7Fx44kRthScX0uaepo,Chelsea Community Center,42.3928789,-71.0326442,Community Space,community center,point_of_interest; establishment,CLOSED_TEMPORARILY,18
ChIJt6-LXRpt44kRklbYQ0C-Vnk,Tipico Centro Americano Inc.,42.4622225,-70.9655698,Park,square,restaurant; food; point_of_interest; establishment,OPERATIONAL,117
ChIJT6Y9fq1_44kRBe1Z_lPUUTQ,Food Distribution Center - Fountain Of Grace Church,42.2429359,-71.14821839999999,Park,fountain,food; point_of_interest; establishment,OPERATIONAL,0
ChIJT7GI5SV744kR9b5acUlnC4g,Harrison Urban Garden,42.3382713,-71.07005029999999,Park,garden,park; point_of_interest; establishment,OPERATIONAL,0
ChIJt7J-TI9544kR1c9GQC9n6jE,Kevin W. Fitzgerald Park,42.3323159,-71.1028877,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,113
ChIJT80SLQxx44kRLD7reyk706A,Centro Comunitario Scalabrini,42.4051067,-71.0586052,Community Space,community center,point_of_interest; establishment,OPERATIONAL,47
ChIJt8BnuiZ_44kROLYvrYw8O9c,Delini Gelato,42.2835848,-71.1566534,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,85
ChIJt8LhVZZ544kR9Ovzkfh_OG8,Billy Ward Playground,42.3367065,-71.1181872,Park,park,park; point_of_interest; establishment,OPERATIONAL,72
ChIJt9192xN644kRxDVjQ-aNKAc,Union Church,42.343135,-71.079137,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,20
ChIJt9vVgD5644kRzKtQDQKAWEM,Grant A.M.E. Church,42.334363,-71.07914,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,18
ChIJtbMmxjl644kRhWeal6kijfU,Iglesia Jehova,42.3280426,-71.0772812,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJTbYEiO5544kRYbZxtYy1Xlc,Mason Square,42.3479777,-71.1119865,Park,square,park; point_of_interest; establishment,OPERATIONAL,11
ChIJTcCvp31544kRB-gB2bR6XsQ,Father Jack Roussin Community Center,42.3142924,-71.0993724,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJTd7eYJp_44kR5ckOFjVjT4g,Allin Congregational Church,42.2496062,-71.1774138,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4
ChIJte68Upd644kRygiQ_vSSYUg,Christopher Lee Playground,42.3380789,-71.03086139999999,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,39
ChIJteA98kV-44kRwnpIzcyc3D0,Hurley Park,42.2374726,-71.13231859999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,36
ChIJteA98kV-44kRwnpIzcyc3D0,Hurley Park,42.2374726,-71.13231859999999,Park,square,park; point_of_interest; establishment,OPERATIONAL,36
ChIJTfg7yAhx44kRNJIMImHf_iY,Golden Stairs Terrace Park,42.3651675,-71.03478,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJtfHAFYhx44kRLW43GTdAm9Y,"Central square park, east boston",42.374941,-71.03966,Park,square,park; point_of_interest; establishment,OPERATIONAL,13
ChIJtfkgIEp644kRbj9qeSMfFEs,Villa Sombrero Café,42.3213103,-71.0719831,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,32
ChIJtQ9Ac_h744kRoU0x7LrgrHw,Dunkin',42.2804786,-71.0841453,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,724
ChIJTQWbxD9_44kRKB5BLZcN9q8,Dunkin',42.2764646,-71.1667642,Social Business,cafe,bakery; meal_takeaway; cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,231
ChIJtR4gqnh444kRIEeBBnhIydE,Boston College Bookstore,42.3333624,-71.1717841,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,193
ChIJTRJLLoh644kR2S0jD3qg-Y8,Buckley Playground,42.3392562,-71.0491268,Park,park,park; point_of_interest; establishment,OPERATIONAL,38
ChIJTSMPNZV544kRzQQjYgqa8JI,The Public Library of Brookline -- Coolidge Corner Library,42.3435553,-71.1193127,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,40
ChIJtTdAVvh644kRfSDJpe0dSSA,UMass Boston Bookstore,42.3129756,-71.03635530000001,Social Business,bookstore,book_store; point_of_interest; store; establishment,OPERATIONAL,246
ChIJTU2mbZF744kRI0_sKcotQH4,Reverend Loesch Family Park,42.2906553,-71.06647319999999,Park,park,park; point_of_interest; establishment,OPERATIONAL,49
ChIJTVaJhIl644kRvcqbNFWtXsw,Action Center,42.3367388,-71.04722470000002,Community Space,community center,point_of_interest; establishment,OPERATIONAL,22
ChIJTWXT-MB744kRiW84ODJIH80,Friendship Apostolic Church,42.3008247,-71.0762258,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5
ChIJTwyILAh644kR8xD41jV-yBk,Charles River Reservation,42.36484919999999,-71.1355085,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,488
ChIJtWZ9AfZ744kRBgaC91qrNkg,St.peter's Episcopal Church 137 - 28 224th st. Rosedale Queens NY,42.2801166,-71.07986,Place of Worship,place of worship,place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJtxh_1Yx-44kRUWfmrcTUAW4,Essence of Thyme Cafe and Gift Shop,42.25410430000001,-71.12412549999999,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,5
ChIJtYdtpbFx44kRFIz3TPQXzfM,Evangelical Church of the Rock,42.3929007,-71.03552359999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJTYkI_WV544kRfK-9tUhjQnc,Still Waters Worship Center,42.3248608,-71.09946339999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJTyMoSNZ744kRu0d2yJihk1M,Egleston Square Branch of the Boston Public Library,42.3141135,-71.0956922,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,16
ChIJTyMoSNZ744kRu0d2yJihk1M,Egleston Square Branch of the Boston Public Library,42.3141135,-71.0956922,Park,square,library; point_of_interest; establishment,OPERATIONAL,16
ChIJTZL4dTZw44kRhTyWMHXqOX4,Neptune Road Airport Edge Buffer Park,42.3797418,-71.0241786,Park,park,park; point_of_interest; establishment,OPERATIONAL,6
ChIJtZS7h1x-44kRSNAPQ_St468,Francis D. Martini Memorial Shell Park and Moynihan Recreation Area,42.2446253,-71.1264633,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,61
ChIJU_ibQgx644kRc6zBW_5d1Lk,Boston Public Library - Central Library,42.3493136,-71.0781875,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,1105
ChIJU-glYoN744kRuZQEaVzukM0,PS Gourmet Coffee,42.2828704,-71.0555921,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,48
ChIJu0qcmW5544kRTsfNRhjcoOc,Caffè Nero,42.3110378,-71.1148833,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,462
ChIJU0sUk4x744kRCHpuoZfbDn4,Anointed Fire Deliverance,42.284445,-71.0717255,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,7
ChIJu0zaekN344kRJ1fzHglGKps,Harvard Library,42.37458549999999,-71.1147584,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,18
ChIJU1sH4RJ544kRVCz3U3wKC9M,Community Room at ExtraSpace Storage,42.305142,-71.1099399,Community Space,community center,point_of_interest; establishment,OPERATIONAL,0
ChIJu2Argp5w44kRAecWXgt_18s,Public Garden,42.35462039999999,-71.070785,Park,fountain,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,12818
ChIJu2Argp5w44kRAecWXgt_18s,Public Garden,42.35462039999999,-71.070785,Park,garden,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,12818
ChIJu2Argp5w44kRAecWXgt_18s,Public Garden,42.35462039999999,-71.070785,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,12818
ChIJU2BtolZ344kR0YJce84PaYw,Cambridge Public Library - Central Square Branch,42.3640647,-71.1038586,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,18
ChIJu2lqavR744kR_xIoFo5TfvE,Thetford Evans Playground,42.2831956,-71.07774920000001,Park,park,park; point_of_interest; establishment,OPERATIONAL,55
ChIJU2WcmdR744kR_M0YZsAo6uI,Bethel Hispanic Seventh-Day Adventist Church,42.294929,-71.0612916,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJu2XzLvZ744kRfWHh9VFklMQ,Hayes Park,42.34373919999999,-71.0754848,Park,park,park; point_of_interest; establishment,OPERATIONAL,29
ChIJu65DAX1544kRyvXfkM2D3E8,Iglesia Reformada Emanuel,42.3183804,-71.1116847,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJu69vFLx744kRFPSDzwhLaMc,Minina Cafe,42.3005094,-71.0663167,Social Business,cafe,meal_delivery; restaurant; food; point_of_interest; establishment,OPERATIONAL,227
ChIJU6fdJTlx44kRJiYwY6fwdBM,Brighton Evangelical Congregational Church,42.35598239999999,-71.0596812,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJu6VuV0F_44kRb397GSwGtC0,Grace Missionary Church,42.2553252,-71.1208331,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,3
ChIJU6xjOPd944kRJU_qVgqPKP4,Ventura Park,42.2694576,-71.0635217,Park,park,park; point_of_interest; establishment,OPERATIONAL,0
ChIJu8Kb2Y9544kRKwvQl_NHpBk,Betty Powers Library Computer Center,42.3336928,-71.109617,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJUaAEyC5744kRsos4mHNtmUE,Garrison Square Apartments by Global Luxury Suites,42.3456114,-71.07915489999999,Park,square,lodging; point_of_interest; establishment,OPERATIONAL,0
ChIJuaCj37h544kRUUd8bn_Nvjk,City on a Hill Church Brighton,42.3492995,-71.1455015,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,14
ChIJUafck3Fy44kRpNBmmk80264,Church of the Nazarene,42.4486697,-71.01222,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0
ChIJUb5Cre1w44kRS4AOacWEnoA,Thompson Square,42.3753247,-71.064504,Park,square,park; point_of_interest; establishment,OPERATIONAL,5
ChIJubHZCPhx44kRp-IRRyV1Uq4,Menino Park,42.3778654,-71.0481509,Park,park,park; point_of_interest; establishment,OPERATIONAL,158
ChIJud3Q71B-44kRx6VDZzo8SvM,Colella Playground,42.2448513,-71.1350109,Park,park,park; point_of_interest; establishment,OPERATIONAL,13
ChIJudGWCJx744kRUCxcnvFG4Jw,Boston Architectural College Library,42.34844469999999,-71.08575739999999,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,0
ChIJUe2t0OBl44kRfQAHW14Vgd8,Boston Harbor Islands State Park,42.300529,-70.929416,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,216
ChIJueIEU29344kRGn4Y9wZGAEw,Riverbend Park,42.3739979,-71.1271745,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,18
